image:FILE,category
train/oil_palm/922.jpg,0
train/oil_palm/128.jpg,0
train/oil_palm/826.jpg,0
train/oil_palm/666.jpg,0
train/oil_palm/78.jpg,0
train/oil_palm/155.jpg,0
train/oil_palm/634.jpg,0
train/oil_palm/175.jpg,0
train/oil_palm/742.jpg,0
train/oil_palm/427.jpg,0
train/oil_palm/160.jpg,0
train/oil_palm/435.jpg,0
train/oil_palm/699.jpg,0
train/oil_palm/241.jpg,0
train/oil_palm/69.jpg,0
train/oil_palm/297.jpg,0
train/oil_palm/395.jpg,0
train/oil_palm/202.jpg,0
train/oil_palm/843.jpg,0
train/oil_palm/710.jpg,0
train/oil_palm/177.jpg,0
train/oil_palm/205.jpg,0
train/oil_palm/653.jpg,0
train/oil_palm/916.jpg,0
train/oil_palm/12.jpg,0
train/oil_palm/829.jpg,0
train/oil_palm/126.jpg,0
train/oil_palm/896.jpg,0
train/oil_palm/1007.jpg,0
train/oil_palm/249.jpg,0
train/oil_palm/386.jpg,0
train/oil_palm/101.jpg,0
train/oil_palm/59.jpg,0
train/oil_palm/268.jpg,0
train/oil_palm/687.jpg,0
train/oil_palm/1010.jpg,0
train/oil_palm/736.jpg,0
train/oil_palm/752.jpg,0
train/oil_palm/280.jpg,0
train/oil_palm/586.jpg,0
train/oil_palm/762.jpg,0
train/oil_palm/695.jpg,0
train/oil_palm/162.jpg,0
train/oil_palm/890.jpg,0
train/oil_palm/525.jpg,0
train/oil_palm/277.jpg,0
train/oil_palm/863.jpg,0
train/oil_palm/350.jpg,0
train/oil_palm/954.jpg,0
train/oil_palm/501.jpg,0
train/oil_palm/332.jpg,0
train/oil_palm/79.jpg,0
train/oil_palm/651.jpg,0
train/oil_palm/649.jpg,0
train/oil_palm/592.jpg,0
train/oil_palm/278.jpg,0
train/oil_palm/292.jpg,0
train/oil_palm/58.jpg,0
train/oil_palm/360.jpg,0
train/oil_palm/44.jpg,0
train/oil_palm/195.jpg,0
train/oil_palm/9.jpg,0
train/oil_palm/544.jpg,0
train/oil_palm/116.jpg,0
train/oil_palm/630.jpg,0
train/oil_palm/553.jpg,0
train/oil_palm/273.jpg,0
train/oil_palm/410.jpg,0
train/oil_palm/570.jpg,0
train/oil_palm/700.jpg,0
train/oil_palm/320.jpg,0
train/oil_palm/733.jpg,0
train/oil_palm/984.jpg,0
train/oil_palm/973.jpg,0
train/oil_palm/157.jpg,0
train/oil_palm/999.jpg,0
train/oil_palm/345.jpg,0
train/oil_palm/343.jpg,0
train/oil_palm/825.jpg,0
train/oil_palm/697.jpg,0
train/oil_palm/117.jpg,0
train/oil_palm/286.jpg,0
train/oil_palm/584.jpg,0
train/oil_palm/901.jpg,0
train/oil_palm/942.jpg,0
train/oil_palm/729.jpg,0
train/oil_palm/455.jpg,0
train/oil_palm/150.jpg,0
train/oil_palm/892.jpg,0
train/oil_palm/523.jpg,0
train/oil_palm/406.jpg,0
train/oil_palm/746.jpg,0
train/oil_palm/566.jpg,0
train/oil_palm/726.jpg,0
train/oil_palm/353.jpg,0
train/oil_palm/987.jpg,0
train/oil_palm/767.jpg,0
train/oil_palm/847.jpg,0
train/oil_palm/307.jpg,0
train/oil_palm/10.jpg,0
train/oil_palm/823.jpg,0
train/oil_palm/948.jpg,0
train/oil_palm/980.jpg,0
train/oil_palm/200.jpg,0
train/oil_palm/777.jpg,0
train/oil_palm/958.jpg,0
train/oil_palm/657.jpg,0
train/oil_palm/257.jpg,0
train/oil_palm/441.jpg,0
train/oil_palm/524.jpg,0
train/oil_palm/103.jpg,0
train/oil_palm/599.jpg,0
train/oil_palm/149.jpg,0
train/oil_palm/546.jpg,0
train/oil_palm/593.jpg,0
train/oil_palm/945.jpg,0
train/oil_palm/366.jpg,0
train/oil_palm/874.jpg,0
train/hog_plum/467.jpg,1
train/hog_plum/348.jpg,1
train/hog_plum/450.jpg,1
train/hog_plum/28.jpg,1
train/hog_plum/62.jpg,1
train/hog_plum/596.jpg,1
train/hog_plum/6.jpg,1
train/hog_plum/717.jpg,1
train/hog_plum/34.jpg,1
train/hog_plum/294.jpg,1
train/hog_plum/577.jpg,1
train/hog_plum/449.jpg,1
train/hog_plum/515.jpg,1
train/hog_plum/643.jpg,1
train/hog_plum/445.jpg,1
train/hog_plum/628.jpg,1
train/hog_plum/676.jpg,1
train/hog_plum/102.jpg,1
train/hog_plum/1016.jpg,1
train/hog_plum/815.jpg,1
train/hog_plum/505.jpg,1
train/hog_plum/168.jpg,1
train/hog_plum/686.jpg,1
train/hog_plum/519.jpg,1
train/hog_plum/965.jpg,1
train/hog_plum/429.jpg,1
train/hog_plum/850.jpg,1
train/hog_plum/315.jpg,1
train/hog_plum/590.jpg,1
train/hog_plum/943.jpg,1
train/hog_plum/47.jpg,1
train/hog_plum/789.jpg,1
train/hog_plum/563.jpg,1
train/hog_plum/475.jpg,1
train/hog_plum/1003.jpg,1
train/hog_plum/289.jpg,1
train/hog_plum/158.jpg,1
train/hog_plum/164.jpg,1
train/hog_plum/296.jpg,1
train/hog_plum/316.jpg,1
train/hog_plum/75.jpg,1
train/hog_plum/828.jpg,1
train/hog_plum/981.jpg,1
train/hog_plum/537.jpg,1
train/hog_plum/770.jpg,1
train/hog_plum/792.jpg,1
train/hog_plum/72.jpg,1
train/hog_plum/1008.jpg,1
train/hog_plum/451.jpg,1
train/hog_plum/831.jpg,1
train/hog_plum/7.jpg,1
train/hog_plum/471.jpg,1
train/hog_plum/129.jpg,1
train/hog_plum/818.jpg,1
train/hog_plum/283.jpg,1
train/hog_plum/929.jpg,1
train/hog_plum/415.jpg,1
train/hog_plum/511.jpg,1
train/hog_plum/26.jpg,1
train/hog_plum/356.jpg,1
train/hog_plum/547.jpg,1
train/hog_plum/425.jpg,1
train/hog_plum/681.jpg,1
train/hog_plum/992.jpg,1
train/hog_plum/605.jpg,1
train/hog_plum/612.jpg,1
train/hog_plum/224.jpg,1
train/hog_plum/959.jpg,1
train/hog_plum/705.jpg,1
train/hog_plum/493.jpg,1
train/hog_plum/227.jpg,1
train/hog_plum/260.jpg,1
train/hog_plum/734.jpg,1
train/hog_plum/796.jpg,1
train/hog_plum/153.jpg,1
train/hog_plum/587.jpg,1
train/hog_plum/677.jpg,1
train/hog_plum/1011.jpg,1
train/hog_plum/321.jpg,1
train/hog_plum/305.jpg,1
train/hog_plum/932.jpg,1
train/hog_plum/77.jpg,1
train/hog_plum/558.jpg,1
train/hog_plum/950.jpg,1
train/hog_plum/578.jpg,1
train/hog_plum/1031.jpg,1
train/hog_plum/564.jpg,1
train/hog_plum/1030.jpg,1
train/hog_plum/878.jpg,1
train/hog_plum/635.jpg,1
train/hog_plum/516.jpg,1
train/hog_plum/872.jpg,1
train/hog_plum/604.jpg,1
train/hog_plum/310.jpg,1
train/hog_plum/304.jpg,1
train/hog_plum/714.jpg,1
train/hog_plum/213.jpg,1
train/hog_plum/142.jpg,1
train/hog_plum/334.jpg,1
train/hog_plum/719.jpg,1
train/hog_plum/148.jpg,1
train/hog_plum/196.jpg,1
train/hog_plum/192.jpg,1
train/hog_plum/351.jpg,1
train/hog_plum/925.jpg,1
train/hog_plum/542.jpg,1
train/hog_plum/178.jpg,1
train/hog_plum/109.jpg,1
train/hog_plum/35.jpg,1
train/hog_plum/1006.jpg,1
train/hog_plum/243.jpg,1
train/hog_plum/862.jpg,1
train/hog_plum/29.jpg,1
train/hog_plum/473.jpg,1
train/hog_plum/396.jpg,1
train/hog_plum/591.jpg,1
train/hog_plum/994.jpg,1
train/hog_plum/468.jpg,1
train/hog_plum/271.jpg,1
train/hog_plum/25.jpg,1
train/hog_plum/99.jpg,1
train/hog_plum/827.jpg,1
train/hog_plum/939.jpg,1
train/hog_plum/254.jpg,1
train/hog_plum/135.jpg,1
train/hog_plum/115.jpg,1
train/hog_plum/226.jpg,1
train/hog_plum/38.jpg,1
train/hog_plum/810.jpg,1
train/hog_plum/167.jpg,1
train/hog_plum/318.jpg,1
train/hog_plum/937.jpg,1
train/hog_plum/108.jpg,1
train/hog_plum/567.jpg,1
train/hog_plum/130.jpg,1
train/hog_plum/322.jpg,1
train/hog_plum/601.jpg,1
train/hog_plum/924.jpg,1
train/hog_plum/877.jpg,1
train/hog_plum/527.jpg,1
train/hog_plum/990.jpg,1
train/hog_plum/703.jpg,1
train/hog_plum/91.jpg,1
train/hog_plum/423.jpg,1
train/hog_plum/459.jpg,1
train/hog_plum/355.jpg,1
train/hog_plum/4.jpg,1
train/hog_plum/89.jpg,1
train/hog_plum/692.jpg,1
train/hog_plum/81.jpg,1
train/hog_plum/627.jpg,1
train/hog_plum/188.jpg,1
train/hog_plum/911.jpg,1
train/hog_plum/187.jpg,1
train/hog_plum/21.jpg,1
train/hog_plum/947.jpg,1
train/hog_plum/953.jpg,1
train/hog_plum/914.jpg,1
train/hog_plum/367.jpg,1
train/hog_plum/870.jpg,1
train/hog_plum/225.jpg,1
train/hog_plum/694.jpg,1
train/hog_plum/645.jpg,1
train/hog_plum/137.jpg,1
train/hog_plum/531.jpg,1
train/hog_plum/759.jpg,1
train/hog_plum/46.jpg,1
train/hog_plum/502.jpg,1
train/hog_plum/908.jpg,1
train/hog_plum/885.jpg,1
train/hog_plum/358.jpg,1
train/hog_plum/562.jpg,1
train/hog_plum/688.jpg,1
train/hog_plum/124.jpg,1
train/hog_plum/640.jpg,1
train/hog_plum/704.jpg,1
train/hog_plum/707.jpg,1
train/hog_plum/891.jpg,1
train/hog_plum/952.jpg,1
train/hog_plum/193.jpg,1
train/hog_plum/638.jpg,1
train/hog_plum/982.jpg,1
train/hog_plum/923.jpg,1
train/hog_plum/311.jpg,1
train/hog_plum/737.jpg,1
train/hog_plum/482.jpg,1
train/hog_plum/760.jpg,1
train/hog_plum/107.jpg,1
train/hog_plum/1020.jpg,1
train/hog_plum/715.jpg,1
train/hog_plum/846.jpg,1
train/hog_plum/52.jpg,1
train/hog_plum/274.jpg,1
train/hog_plum/741.jpg,1
train/hog_plum/672.jpg,1
train/hog_plum/456.jpg,1
train/hog_plum/655.jpg,1
train/hog_plum/795.jpg,1
train/hog_plum/533.jpg,1
train/hog_plum/974.jpg,1
train/hog_plum/816.jpg,1
train/hog_plum/753.jpg,1
train/hog_plum/556.jpg,1
train/hog_plum/181.jpg,1
train/hog_plum/548.jpg,1
train/hog_plum/444.jpg,1
train/hog_plum/898.jpg,1
train/hog_plum/176.jpg,1
train/hog_plum/674.jpg,1
train/hog_plum/611.jpg,1
train/hog_plum/43.jpg,1
train/hog_plum/529.jpg,1
train/hog_plum/30.jpg,1
train/hog_plum/490.jpg,1
train/hog_plum/416.jpg,1
train/hog_plum/773.jpg,1
train/hog_plum/1034.jpg,1
train/hog_plum/569.jpg,1
train/hog_plum/217.jpg,1
train/hog_plum/636.jpg,1
train/hog_plum/933.jpg,1
train/hog_plum/541.jpg,1
train/hog_plum/154.jpg,1
train/hog_plum/232.jpg,1
train/hog_plum/51.jpg,1
train/hog_plum/146.jpg,1
train/hog_plum/555.jpg,1
train/hog_plum/342.jpg,1
train/hog_plum/1022.jpg,1
train/hog_plum/774.jpg,1
train/hog_plum/882.jpg,1
train/hog_plum/372.jpg,1
train/hog_plum/42.jpg,1
train/hog_plum/931.jpg,1
train/hog_plum/793.jpg,1
train/hog_plum/648.jpg,1
train/hog_plum/371.jpg,1
train/hog_plum/340.jpg,1
train/hog_plum/174.jpg,1
train/hog_plum/22.jpg,1
train/hog_plum/198.jpg,1
train/hog_plum/858.jpg,1
train/hog_plum/535.jpg,1
train/hog_plum/70.jpg,1
train/hog_plum/996.jpg,1
train/hog_plum/905.jpg,1
train/hog_plum/749.jpg,1
train/hog_plum/388.jpg,1
train/hog_plum/661.jpg,1
train/hog_plum/805.jpg,1
train/hog_plum/476.jpg,1
train/hog_plum/798.jpg,1
train/hog_plum/879.jpg,1
train/hog_plum/786.jpg,1
train/hog_plum/228.jpg,1
train/hog_plum/138.jpg,1
train/hog_plum/374.jpg,1
train/hog_plum/667.jpg,1
train/hog_plum/550.jpg,1
train/hog_plum/447.jpg,1
train/hog_plum/926.jpg,1
train/hog_plum/977.jpg,1
train/hog_plum/143.jpg,1
train/hog_plum/19.jpg,1
train/hog_plum/309.jpg,1
train/hog_plum/123.jpg,1
train/hog_plum/614.jpg,1
train/hog_plum/244.jpg,1
train/hog_plum/738.jpg,1
train/hog_plum/922.jpg,1
train/hog_plum/220.jpg,1
train/hog_plum/1035.jpg,1
train/hog_plum/826.jpg,1
train/hog_plum/595.jpg,1
train/hog_plum/90.jpg,1
train/hog_plum/889.jpg,1
train/hog_plum/175.jpg,1
train/hog_plum/602.jpg,1
train/hog_plum/457.jpg,1
train/hog_plum/662.jpg,1
train/hog_plum/419.jpg,1
train/hog_plum/809.jpg,1
train/hog_plum/295.jpg,1
train/hog_plum/435.jpg,1
train/hog_plum/699.jpg,1
train/hog_plum/24.jpg,1
train/hog_plum/956.jpg,1
train/hog_plum/712.jpg,1
train/hog_plum/69.jpg,1
train/hog_plum/395.jpg,1
train/hog_plum/202.jpg,1
train/hog_plum/843.jpg,1
train/hog_plum/221.jpg,1
train/hog_plum/806.jpg,1
train/hog_plum/177.jpg,1
train/hog_plum/205.jpg,1
train/hog_plum/620.jpg,1
train/hog_plum/772.jpg,1
train/hog_plum/480.jpg,1
train/hog_plum/916.jpg,1
train/hog_plum/598.jpg,1
train/hog_plum/919.jpg,1
train/hog_plum/204.jpg,1
train/hog_plum/12.jpg,1
train/hog_plum/417.jpg,1
train/hog_plum/299.jpg,1
train/hog_plum/1029.jpg,1
train/hog_plum/696.jpg,1
train/hog_plum/632.jpg,1
train/hog_plum/794.jpg,1
train/hog_plum/633.jpg,1
train/hog_plum/101.jpg,1
train/hog_plum/594.jpg,1
train/hog_plum/65.jpg,1
train/hog_plum/59.jpg,1
train/hog_plum/339.jpg,1
train/hog_plum/247.jpg,1
train/hog_plum/268.jpg,1
train/hog_plum/23.jpg,1
train/hog_plum/114.jpg,1
train/hog_plum/280.jpg,1
train/hog_plum/588.jpg,1
train/hog_plum/702.jpg,1
train/hog_plum/92.jpg,1
train/hog_plum/757.jpg,1
train/hog_plum/325.jpg,1
train/hog_plum/894.jpg,1
train/hog_plum/790.jpg,1
train/hog_plum/281.jpg,1
train/hog_plum/16.jpg,1
train/hog_plum/233.jpg,1
train/hog_plum/211.jpg,1
train/hog_plum/890.jpg,1
train/hog_plum/778.jpg,1
train/hog_plum/277.jpg,1
train/hog_plum/863.jpg,1
train/hog_plum/262.jpg,1
train/hog_plum/33.jpg,1
train/hog_plum/501.jpg,1
train/hog_plum/1021.jpg,1
train/hog_plum/60.jpg,1
train/hog_plum/79.jpg,1
train/hog_plum/121.jpg,1
train/hog_plum/387.jpg,1
train/hog_plum/723.jpg,1
train/hog_plum/592.jpg,1
train/hog_plum/278.jpg,1
train/hog_plum/690.jpg,1
train/hog_plum/631.jpg,1
train/hog_plum/94.jpg,1
train/hog_plum/359.jpg,1
train/hog_plum/195.jpg,1
train/hog_plum/436.jpg,1
train/hog_plum/797.jpg,1
train/hog_plum/544.jpg,1
train/hog_plum/1026.jpg,1
train/hog_plum/553.jpg,1
train/hog_plum/526.jpg,1
train/hog_plum/973.jpg,1
train/hog_plum/157.jpg,1
train/hog_plum/771.jpg,1
train/hog_plum/999.jpg,1
train/hog_plum/345.jpg,1
train/hog_plum/343.jpg,1
train/hog_plum/117.jpg,1
train/hog_plum/497.jpg,1
train/hog_plum/407.jpg,1
train/hog_plum/807.jpg,1
train/hog_plum/729.jpg,1
train/hog_plum/150.jpg,1
train/hog_plum/301.jpg,1
train/hog_plum/523.jpg,1
train/hog_plum/854.jpg,1
train/hog_plum/840.jpg,1
train/hog_plum/406.jpg,1
train/hog_plum/214.jpg,1
train/hog_plum/726.jpg,1
train/hog_plum/472.jpg,1
train/hog_plum/767.jpg,1
train/hog_plum/478.jpg,1
train/hog_plum/847.jpg,1
train/hog_plum/307.jpg,1
train/hog_plum/10.jpg,1
train/hog_plum/461.jpg,1
train/hog_plum/963.jpg,1
train/hog_plum/179.jpg,1
train/hog_plum/777.jpg,1
train/hog_plum/958.jpg,1
train/hog_plum/257.jpg,1
train/hog_plum/561.jpg,1
train/hog_plum/441.jpg,1
train/hog_plum/163.jpg,1
train/hog_plum/642.jpg,1
train/hog_plum/599.jpg,1
train/hog_plum/606.jpg,1
train/hog_plum/409.jpg,1
train/hog_plum/149.jpg,1
train/hog_plum/1015.jpg,1
train/hog_plum/366.jpg,1
train/hog_plum/874.jpg,1
train/apricot/57.jpg,2
train/apricot/881.jpg,2
train/apricot/871.jpg,2
train/apricot/314.jpg,2
train/apricot/467.jpg,2
train/apricot/596.jpg,2
train/apricot/6.jpg,2
train/apricot/745.jpg,2
train/apricot/82.jpg,2
train/apricot/34.jpg,2
train/apricot/294.jpg,2
train/apricot/133.jpg,2
train/apricot/276.jpg,2
train/apricot/628.jpg,2
train/apricot/903.jpg,2
train/apricot/676.jpg,2
train/apricot/617.jpg,2
train/apricot/1016.jpg,2
train/apricot/13.jpg,2
train/apricot/503.jpg,2
train/apricot/686.jpg,2
train/apricot/893.jpg,2
train/apricot/1119.jpg,2
train/apricot/463.jpg,2
train/apricot/972.jpg,2
train/apricot/315.jpg,2
train/apricot/912.jpg,2
train/apricot/1063.jpg,2
train/apricot/838.jpg,2
train/apricot/582.jpg,2
train/apricot/626.jpg,2
train/apricot/789.jpg,2
train/apricot/637.jpg,2
train/apricot/521.jpg,2
train/apricot/453.jpg,2
train/apricot/303.jpg,2
train/apricot/266.jpg,2
train/apricot/158.jpg,2
train/apricot/572.jpg,2
train/apricot/75.jpg,2
train/apricot/574.jpg,2
train/apricot/859.jpg,2
train/apricot/770.jpg,2
train/apricot/740.jpg,2
train/apricot/251.jpg,2
train/apricot/430.jpg,2
train/apricot/792.jpg,2
train/apricot/534.jpg,2
train/apricot/7.jpg,2
train/apricot/915.jpg,2
train/apricot/494.jpg,2
train/apricot/540.jpg,2
train/apricot/283.jpg,2
train/apricot/1065.jpg,2
train/apricot/573.jpg,2
train/apricot/511.jpg,2
train/apricot/26.jpg,2
train/apricot/250.jpg,2
train/apricot/971.jpg,2
train/apricot/390.jpg,2
train/apricot/612.jpg,2
train/apricot/785.jpg,2
train/apricot/197.jpg,2
train/apricot/224.jpg,2
train/apricot/431.jpg,2
train/apricot/663.jpg,2
train/apricot/962.jpg,2
train/apricot/913.jpg,2
train/apricot/520.jpg,2
train/apricot/659.jpg,2
train/apricot/321.jpg,2
train/apricot/305.jpg,2
train/apricot/77.jpg,2
train/apricot/867.jpg,2
train/apricot/532.jpg,2
train/apricot/1045.jpg,2
train/apricot/1030.jpg,2
train/apricot/946.jpg,2
train/apricot/1097.jpg,2
train/apricot/607.jpg,2
train/apricot/516.jpg,2
train/apricot/15.jpg,2
